1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
140000;Ausnutzen sexueller Neigung §§ 180, 180a, 181a, 184, 184a, 184b, 184c, 184d, 184e, 184f, 184g StGB;10,923;0.2;58;0.5;3,760;2,873;1,619;1,947;724;0;0;9,727;89.1;9,006;7,698;1,308;1,225;13.6
140010;Ausübung der verbotenen Prostitution § 184f StGB;592;0;0;0;47;45;157;341;2;0;0;582;98.3;336;22;314;196;58.3
140020;Jugendgefährdende Prostitution § 184g StGB;12;0;0;0;5;3;4;0;0;0;0;12;100;17;5;12;10;58.8
141000;Förderung sexueller Handlungen Minderjähriger oder Ausbeuten von Prostituierten §§ 180, 180a StGB;113;0;15;13.3;30;31;26;20;6;0;0;94;83.2;116;85;31;42;36.2
141100;Förderung sexueller Handlungen Minderjähriger § 180 StGB;98;0;15;15.3;26;26;22;18;6;0;0;80;81.6;100;75;25;36;36
141200;Ausbeuten von Prostituierten § 180a StGB;15;0;0;0;4;5;4;2;0;0;0;14;93.3;21;13;8;9;42.9
142000;Zuhälterei § 181a StGB;140;0;0;0;15;32;41;49;3;0;0;128;91.4;147;123;24;88;59.9
143000;Verbreitung pornographischer Schriften (Erzeugnisse) §§ 184, 184a, 184b, 184c, 184d, 184e StGB;10,066;0.2;43;0.4;3,663;2,762;1,391;1,537;713;0;0;8,911;88.5;8,393;7,465;928;890;10.6
143010;Sonstige Verbreitung pornographischer Schriften (Erzeugnisse) § 184 StGB;920;0;0;0;277;263;139;154;87;0;0;742;80.7;739;640;99;113;15.3
143020;Verbreitung gewalt- oder tierpornographischer Schriften § 184a StGB;94;0;1;1.1;43;25;9;9;8;0;0;78;83;86;79;7;5;5.8
143030;Zugänglichmachen pornographischer Inhalte mittels Rundfunk oder Telemedien;46;0;0;0;16;10;5;10;5;0;0;29;63;32;25;7;2;6.3
143040;Veranstaltung und Besuch kinder- und jugendpornographischer Darbietungen § 184e StGB;1;0;0;0;1;0;0;0;0;0;0;1;100;1;1;0;0;0
143100;Verbreitung pornographischer Schriften (Erzeugnisse) an Personen unter 18 Jahren § 184 Abs. 1 Nr. 1, 2, 5 StGB;1,187;0;0;0;480;341;115;178;73;0;0;1,023;86.2;919;791;128;107;11.6
143200;Verbreitung, Erwerb, Besitz und Herstellung kinderpornographischer Schriften § 184b StGB;6,512;0.1;31;0.5;2,350;1,733;941;1,016;472;0;0;5,825;89.5;5,669;5,166;503;557;9.8
143210;Verbreitung, Erwerb, Besitz und Herstellung von Kinderpornographie § 184b Abs. 1 StGB;3,293;0.1;31;0.9;1,255;878;486;511;163;0;0;2,931;89;2,960;2,638;322;343;11.6
143211;Verbreitung von Kinderpornographie § 184b Abs. 1 Nr. 1 StGB;2,921;0.1;26;0.9;1,116;791;401;457;156;0;0;2,585;88.5;2,630;2,360;270;314;11.9
143212;Besitzverschaffung für andere von Kinderpornographie § 184b Abs. 1 Nr. 2 StGB;224;0;0;0;75;49;64;32;4;0;0;209;93.3;200;183;17;15;7.5
143213;Herstellung auch ohne Verbreitungsabsicht von Kinderpornographie mit tatsächlichem Geschehen § 184b Abs. 1 Nr. 3 StGB;85;0;5;5.9;39;21;10;12;3;0;0;78;91.8;79;66;13;4;5.1
143214;Herstellung mit Verbreitungsabsicht von Kinderpornographie § 184b Abs. 1 Nr. 4 StGB;63;0;0;0;25;17;11;10;0;0;0;59;93.7;70;46;24;10;14.3
143220;Verbreitung und Herstellung von Kinderpornographie gewerbs-/bandenmäßig § 184b Abs. 2 StGB;29;0;0;0;11;10;2;6;0;0;0;28;96.6;35;31;4;8;22.9
143230;Besitz oder sich Verschaffen von Kinderpornographie § 184b Abs. 3 StGB;3,190;0.1;0;0;1,084;845;453;499;309;0;0;2,866;89.8;2,860;2,673;187;216;7.6
143500;Verbreitung, Erwerb, Besitz und Herstellung jugendpornographischer Schriften § 184c StGB;1,306;0;11;0.8;496;390;182;170;68;0;0;1,213;92.9;1,172;980;192;120;10.2
143510;Verbreitung, Erwerb, Besitz und Herstellung von Jugendpornographie § 184c Abs. 1 StGB;734;0;11;1.5;302;211;93;97;31;0;0;685;93.3;704;551;153;81;11.5
143511;Verbreitung von Jugendpornographie § 184c Abs. 1 Nr. 1 StGB;586;0;8;1.4;254;159;72;74;27;0;0;546;93.2;569;441;128;63;11.1
143512;Besitzverschaffung für andere von Jugendpornographie § 184c Abs. 1 Nr. 2 StGB;47;0;0;0;11;27;5;3;1;0;0;43;91.5;27;23;4;4;14.8
143513;Herstellung auch ohne Verbreitungsabsicht mit tatsächlichem Geschehen von Jugendpornographie § 184c Abs. 1 Nr. 3 StGB;50;0;3;6;22;13;6;9;0;0;0;47;94;55;51;4;10;18.2
143514;Herstellung mit Verbreitungsabsicht von Jugendpornographie § 184c Abs. 1 Nr. 4 StGB;51;0;0;0;15;12;10;11;3;0;0;49;96.1;59;42;17;6;10.2
143520;Verbreitung und Herstellung von Jugendpornographie gewerbs-/bandenmäßig § 184c Abs. 2 StGB;13;0;0;0;4;5;1;3;0;0;0;13;100;13;11;2;2;15.4
143530;Besitz oder sich Verschaffen von Jugendpornographie § 184c Abs. 3 StGB;559;0;0;0;190;174;88;70;37;0;0;515;92.1;480;441;39;40;8.3
200000;Rohheitsdelikte und Straftaten gegen die persönliche Freiheit;793,915;13.8;55,087;6.9;204,408;227,235;157,116;198,837;6,319;4,040;1,102;692,095;87.2;614,628;502,707;111,921;186,464;30.3
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;38,849;0.7;7,880;20.3;4,807;9,962;9,735;14,110;235;1,766;131;21,392;55.1;26,948;24,461;2,487;10,860;40.3
210010;Sonstiger Raub § 249 StGB;2,760;0;494;17.9;483;818;593;840;26;4;0;1,557;56.4;2,322;2,124;198;922;39.7
210020;Sonstiger schwerer Raub § 250 StGB;1,009;0;187;18.5;176;269;213;338;13;126;8;587;58.2;1,061;986;75;472;44.5
210030;Sonstiger Raub mit Todesfolge § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
210040;Räuberischer Diebstahl § 252 StGB;8,609;0.1;838;9.7;1,105;2,485;2,211;2,765;43;17;3;6,619;76.9;7,585;6,549;1,036;3,514;46.3
210050;Sonstige räuberische Erpressung § 255 StGB;2,529;0;1,065;42.1;490;723;552;717;47;142;9;1,958;77.4;2,570;2,373;197;915;35.6
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;139;0;49;35.3;49;25;30;33;2;59;7;101;72.7;109;105;4;45;41.3
211100;Raub, räuberische Erpressung auf/gegen Geldinstitute (Banken/Sparkassen);100;0;39;39;42;16;20;20;2;53;3;80;80;76;73;3;32;42.1
211110;Raub auf Geldinstitute (Banken/Sparkassen) § 249 StGB;3;0;2;66.7;2;1;0;0;0;0;0;3;100;6;6;0;3;50
211120;Schwerer Raub auf Geldinstitute (Banken/Sparkassen) § 250 StGB;34;0;8;23.5;13;5;8;8;0;25;1;23;67.6;25;25;0;13;52
211130;Raub mit Todesfolge auf Geldinstitute (Banken/Sparkassen) § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211150;Räuberische Erpressung gegen Geldinstitute (Banken/Sparkassen) § 255 StGB;63;0;29;46;27;10;12;12;2;28;2;54;85.7;54;51;3;20;37
211200;Raub, räuberische Erpressung auf/gegen Postfilialen und -agenturen;39;0;10;25.6;7;9;10;13;0;6;4;21;53.8;33;32;1;13;39.4
211210;Raub auf Postfilialen und -agenturen § 249 StGB;3;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0
211220;Schwerer Raub auf Postfilialen und -agenturen § 250 StGB;19;0;4;21.1;2;3;5;9;0;3;2;11;57.9;22;21;1;11;50
211230;Raub mit Todesfolge auf Postfilialen und -agenturen § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211250;Räuberische Erpressung gegen Postfilialen und -agenturen § 255 StGB;17;0;6;35.3;3;6;5;3;0;3;2;10;58.8;13;13;0;2;15.4
212000;Raub, räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;2,951;0.1;748;25.3;470;813;675;972;21;894;50;1,468;49.7;1,762;1,707;55;575;32.6
212010;Raub auf sonstige Zahlstellen oder Geschäfte § 249 StGB;212;0;59;27.8;24;37;46;105;0;5;0;90;42.5;127;123;4;49;38.6
212020;Schwerer Raub auf sonstige Zahlstellen oder Geschäfte § 250 StGB;988;0;244;24.7;102;223;233;428;2;310;25;508;51.4;719;693;26;269;37.4
212030;Raub mit Todesfolge auf sonstige Zahlstellen oder Geschäfte § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212050;Räuberische Erpressung gegen sonstige Zahlstellen oder Geschäfte § 255 StGB;540;0;190;35.2;91;146;139;161;3;181;12;288;53.3;365;355;10;92;25.2
212100;Raub, räuberische Erpressung auf/gegen Spielhallen;591;0;119;20.1;111;202;122;145;11;177;7;249;42.1;364;353;11;143;39.3
212110;Raub auf Spielhallen § 249 StGB;68;0;24;35.3;16;31;10;11;0;3;0;25;36.8;32;31;1;14;43.8
212120;Schwerer Raub auf Spielhallen § 250 StGB;331;0;52;15.7;55;91;74;106;5;108;2;137;41.4;224;218;6;89;39.7
212130;Raub mit Todesfolge auf Spielhallen § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212150;Räuberische Erpressung gegen Spielhallen § 255 StGB;192;0;43;22.4;40;80;38;28;6;66;5;87;45.3;126;122;4;49;38.9
212200;Raub, räuberische Erpressung auf/gegen Tankstellen;620;0;136;21.9;142;205;135;133;5;221;6;333;53.7;420;412;8;100;23.8
212210;Raub auf Tankstellen § 249 StGB;52;0;21;40.4;17;15;9;11;0;4;0;32;61.5;47;46;1;12;25.5
212220;Schwerer Raub auf Tankstellen § 250 StGB;342;0;76;22.2;69;111;74;86;2;127;3;174;50.9;247;241;6;57;23.1
212230;Raub mit Todesfolge auf Tankstellen § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212250;Räuberische Erpressung gegen Tankstellen § 255 StGB;226;0;39;17.3;56;79;52;36;3;90;3;127;56.2;148;146;2;35;23.6
213000;Raub, räuberische Erpressung auf/gegen Geld- und Werttransporte;76;0;23;30.3;12;22;17;25;0;14;2;32;42.1;56;51;5;15;26.8
213100;Raub, räuberische Erpressung auf/gegen Geld- und Kassenboten;70;0;18;25.7;10;22;17;21;0;13;1;27;38.6;49;44;5;13;26.5
213110;Raub auf Geld- und Kassenboten § 249 StGB;24;0;10;41.7;1;9;8;6;0;1;0;12;50;20;18;2;6;30
213120;Schwerer Raub auf Geld- und Kassenboten § 250 StGB;29;0;5;17.2;2;11;7;9;0;7;1;8;27.6;19;16;3;4;21.1
213130;Raub mit Todesfolge auf Geld- und Kassenboten § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
213150;Räuberische Erpressung gegen Geld- und Kassenboten § 255 StGB;17;0;3;17.6;7;2;2;6;0;5;0;7;41.2;14;13;1;3;21.4
213200;Raub, räuberische Erpressung auf/gegen Spezialgeldtransportfahrzeuge;6;0;5;83.3;2;0;0;4;0;1;1;5;83.3;7;7;0;2;28.6
213210;Raub auf Spezialgeldtransportfahrzeuge § 249 StGB;3;0;2;66.7;2;0;0;1;0;0;0;2;66.7;3;3;0;1;33.3
213220;Schwerer Raub auf Spezialgeldtransportfahrzeuge § 250 StGB;3;0;3;100;0;0;0;3;0;1;1;3;100;4;4;0;1;25
213230;Raub mit Todesfolge auf Spezialgeldtransportfahrzeuge § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
213250;Räuberische Erpressung gegen Spezialgeldtransportfahrzeuge § 255 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
214000;Räuberischer Angriff auf Kraftfahrer § 316a StGB;212;0;77;36.3;59;49;47;57;0;17;2;116;54.7;180;162;18;57;31.7
214079;Räuberischer Angriff auf sonstige Kraftfahrer;119;0;57;47.9;46;22;28;23;0;8;1;63;52.9;88;79;9;23;26.1
214100;Beraubung von Taxifahrern;93;0;20;21.5;13;27;19;34;0;9;1;53;57;94;85;9;35;37.2
216000;Handtaschenraub;1,753;0;435;24.8;133;404;413;791;12;5;1;505;28.8;532;488;44;261;49.1
216010;Handtaschenraub § 249 StGB;1,627;0;411;25.3;115;377;388;735;12;1;0;468;28.8;471;432;39;240;51
216020;Handtaschenraub § 250 StGB;112;0;22;19.6;15;23;23;51;0;4;1;36;32.1;56;51;5;19;33.9
216030;Handtaschenraub mit Todesfolge § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216050;Räuberische Erpressung bei Handtaschenraub § 255 StGB;14;0;2;14.3;3;4;2;5;0;0;0;1;7.1;6;6;0;2;33.3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;16,233;0.3;3,440;21.2;1,343;3,558;4,369;6,908;55;341;34;6,503;40.1;9,412;8,826;586;3,787;40.2
217010;Sonstiger Raub auf Straßen, Wegen oder Plätzen § 249 StGB;10,448;0.2;1,767;16.9;797;2,289;2,840;4,496;26;10;0;3,732;35.7;5,501;5,126;375;2,281;41.5
217020;Sonstiger schwerer Raub auf Straßen, Wegen oder Plätzen § 250 StGB;2,735;0;561;20.5;195;537;680;1,311;12;168;19;1,102;40.3;1,947;1,854;93;872;44.8
217030;Sonstiger Raub mit Todesfolge auf Straßen, Wegen oder Plätzen § 251 StGB;5;0;3;60;1;1;1;1;1;0;0;2;40;2;2;0;0;0
217050;Sonstige räuberische Erpressung auf Straßen, Wegen oder Plätzen § 255 StGB;3,045;0.1;1,109;36.4;350;731;848;1,100;16;163;15;1,667;54.7;2,454;2,323;131;816;33.3
218000;Raub zur Erlangung von Betäubungsmitteln;161;0;45;28;31;54;41;34;1;18;3;126;78.3;241;227;14;63;26.1
218010;Raub zur Erlangung von Betäubungsmitteln § 249 StGB;55;0;11;20;7;24;11;13;0;1;0;39;70.9;69;60;9;13;18.8
218020;Schwerer Raub zur Erlangung von Betäubungsmitteln § 250 StGB;50;0;16;32;9;14;16;10;1;11;1;36;72;90;86;4;26;28.9
218030;Raub mit Todesfolge zur Erlangung von Betäubungsmitteln § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218050;Räuberische Erpressung zur Erlangung von Betäubungsmitteln § 255 StGB;56;0;18;32.1;15;16;14;11;0;6;2;51;91.1;84;83;1;24;28.6
219000;Raubüberfälle in Wohnungen;2,417;0;479;19.8;456;742;574;630;15;129;12;1,820;75.3;2,835;2,501;334;888;31.3
219010;Raub in Wohnungen § 249 StGB;1,097;0;132;12;184;328;270;310;5;4;0;789;71.9;1,184;1,021;163;373;31.5
219020;Schwerer Raub in Wohnungen § 250 StGB;684;0;89;13;142;193;159;184;6;84;10;473;69.2;926;825;101;300;32.4
219030;Raub mit Todesfolge in Wohnungen § 251 StGB;1;0;1;100;1;0;0;0;0;0;0;1;100;1;1;0;0;0
219050;Räuberische Erpressung in Wohnungen § 255 StGB;635;0;257;40.5;129;221;145;136;4;41;2;557;87.7;772;698;74;233;30.2
220000;Körperverletzung §§ 223-227, 229, 231 StGB;558,506;9.7;41,012;7.3;141,375;159,834;111,558;142,876;2,863;262;766;495,724;88.8;470,049;380,763;89,286;147,907;31.5
221000;Körperverletzung mit Todesfolge §§ 227, 231 StGB;81;0;0;0;26;21;14;19;1;0;1;74;91.4;114;91;23;18;15.8
221010;Körperverletzung mit Todesfolge § 227 StGB;81;0;0;0;26;21;14;19;1;0;1;74;91.4;114;91;23;18;15.8
221020;Beteiligung an einer Schlägerei mit Todesfolge § 231 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;137,058;2.4;20,550;15;30,750;38,243;29,017;38,385;663;147;700;113,510;82.8;145,658;123,665;21,993;54,993;37.8
222010;Sonstige Tatörtlichkeit bei gefährlicher Körperverletzung § 224 StGB;75,207;1.3;12,023;16;19,981;21,150;14,203;19,486;387;76;310;66,830;88.9;81,967;67,376;14,591;32,421;39.6
222020;Sonstige Tatörtlichkeit bei schwerer Körperverletzung § 226 StGB;325;0;47;14.5;96;89;49;88;3;1;6;295;90.8;341;292;49;87;25.5
222030;Sonstige Tatörtlichkeit bei Beteiligung an einer Schlägerei ohne Todesfolge § 231 StGB;24;0;0;0;4;9;5;6;0;0;0;22;91.7;80;76;4;47;58.8
222040;Verstümmelung weiblicher Genitalien § 226a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222100;Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen;61,502;1.1;8,480;13.8;10,669;16,995;14,760;18,805;273;70;384;46,363;75.4;67,924;60,185;7,739;24,457;36
222110;Gefährliche Körperverletzung gemäß § 224 StGB auf Straßen, Wegen oder Plätzen;61,266;1.1;8,459;13.8;10,624;16,929;14,702;18,739;272;70;383;46,177;75.4;67,625;59,915;7,710;24,364;36
222120;Schwere Körperverletzung auf Straßen, Wegen oder Plätzen § 226 StGB;197;0;21;10.7;42;51;46;57;1;0;1;156;79.2;238;213;25;79;33.2
222130;Beteiligung an einer Schlägerei ohne Todesfolge auf Straßen, Wegen oder Plätzen § 231 StGB;39;0;0;0;3;15;12;9;0;0;0;30;76.9;117;109;8;37;31.6
223000;Misshandlung von Schutzbefohlenen § 225 StGB;4,606;0.1;42;0.9;1,518;1,181;692;1,177;38;2;2;4,386;95.2;4,552;2,526;2,026;1,263;27.7
223001;Misshandlung Schutzbefohlener ab 14 Jahren;1,064;0;12;1.1;379;283;151;248;3;1;0;967;90.9;1,057;603;454;306;28.9
223100;Misshandlung von Kindern;3,542;0.1;30;0.8;1,139;898;541;929;35;1;2;3,419;96.5;3,547;1,957;1,590;979;27.6
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;394,610;6.8;20,420;5.2;100,723;114,529;78,649;98,663;2,046;113;0;358,788;90.9;329,422;267,242;62,180;99,656;30.3
