1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
Schluessel;Straftat;erfasste Faelle;%-Anteil an allen Faellen;von Spalte 3 Versuche Anzahl;von Spalte 3 Versuche in %;Tatortverteilung bis unter 20000 Einwohner;Tatortverteilung 20000 bis unter 100000 Einwohner;Tatortverteilung 100000 bis unter 500000 Einwohner;Tatortverteilung 500000 und mehr Einwohner;Tatortverteilung unbekannt;mit Schusswaffe gedroht;mit Schusswaffe geschossen;Aufklaerung - Faelle;Aufklaerung in % (Aufklaerungsquote) ;Tatverdaechtige insgesamt;Tatverdaechtige maennlich;Tatverdaechtige weiblich;Anzahl nichtdeutsche Tatverdaechtige;Anteil nichtdeutsche Tatverdaechtige an Gesamtzahl in %
732210;Unerlaubter Handel mit Kokain einschl. Crack;2339;0;130;5.6;292;479;404;1151;13;0;0;2135;91;2305;2116;189;1136;49.3
732211;Unerlaubter Handel mit Crack;182;0;3;1.6;4;6;0;172;0;0;0;179;98;148;136;12;102;68.9
732212;Unerlaubter Handel mit Kokain;2157;0;127;5.9;288;473;404;979;13;0;0;1956;91;2160;1982;178;1035;47.9
732220;Schmuggel von Kokain einschl. Crack;141;0;2;1.4;58;57;11;14;1;0;0;129;92;144;125;19;83;57.6
732221;Schmuggel von Crack;2;0;0;0;0;2;0;0;0;0;0;2;100;2;2;0;1;50
732222;Schmuggel von Kokain;139;0;2;1.4;58;55;11;14;1;0;0;127;91;142;123;19;82;57.7
732300;Unerlaubter Handel und Schmuggel mit/von LSD;97;0;4;4.1;40;30;16;11;0;0;0;95;98;99;89;10;11;11.1
732310;Unerlaubter Handel mit LSD;90;0;4;4.4;34;29;16;11;0;0;0;88;98;92;83;9;7;7.6
732320;Schmuggel von LSD;7;0;0;0;6;1;0;0;0;0;0;7;100;8;7;1;4;50
732600;Unerlaubter Handel mit und Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);6949;0.1;189;2.7;2275;2456;1407;764;47;0;0;6564;95;6830;5941;889;883;12.9
732610;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);6652;0.1;185;2.8;2112;2367;1388;748;37;0;0;6282;94;6523;5679;844;722;11.1
732611;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;4669;0.1;125;2.7;1517;1654;978;494;26;0;0;4398;94;4611;4010;601;515;11.2
732612;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);1983;0;60;3;595;713;410;254;11;0;0;1884;95;1989;1742;247;215;10.8
732620;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);297;0;4;1.3;163;89;19;16;10;0;0;282;95;314;268;46;161;51.3
732621;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;200;0;4;2;105;64;14;9;8;0;0;190;95;217;188;29;104;47.9
732622;Schmuggel von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);97;0;0;0;58;25;5;7;2;0;0;92;95;102;85;17;58;56.9
732700;Unerlaubter Handel mit und Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;2375;0;47;2;988;842;332;196;17;0;0;2243;94;2320;1886;434;297;12.8
732710;Unerlaubter Handel mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;1985;0;43;2.2;645;817;321;191;11;0;0;1857;94;1894;1565;329;193;10.2
732711;Unerlaubter Handel mit Methamphetamin in Pulver- oder flüssiger Form;239;0;3;1.3;59;92;54;28;6;0;0;221;93;239;205;34;27;11.3
732712;Unerlaubter Handel mit Methamphetamin in kristalliner Form (Crystal);1641;0;35;2.1;569;677;244;147;4;0;0;1538;94;1552;1272;280;152;9.8
732713;Unerlaubter Handel mit Methamphetamin in Tabletten- bzw. Kapselform;105;0;5;4.8;17;48;23;16;1;0;0;98;93;111;95;16;14;12.6
732720;Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;390;0;4;1;343;25;11;5;6;0;0;386;99;444;334;110;105;23.6
732721;Schmuggel von Methamphetamin in Pulver- oder flüssiger Form;27;0;1;3.7;22;3;2;0;0;0;0;26;96;28;18;10;17;60.7
732722;Schmuggel von Methamphetamin in kristalliner Form (Crystal);359;0;3;0.8;321;19;9;4;6;0;0;356;99;412;314;98;87;21.1
732723;Schmuggel von Methamphetamin in Tabletten- bzw. Kapselform;4;0;0;0;0;3;0;1;0;0;0;4;100;4;2;2;1;25
732800;Unerlaubter Handel und Schmuggel mit/von Cannabis und Zubereitungen;30415;0.5;914;3;8670;10544;4719;6313;169;0;0;28001;92;28120;25802;2318;9335;33.2
732810;Unerlaubter Handel mit Cannabis und Zubereitungen;22018;0.3;900;4.1;5333;6455;4172;5952;106;0;0;20254;92;19636;18140;1496;5447;27.7
732820;Schmuggel von Cannabis und Zubereitungen;8397;0.1;14;0.2;3337;4089;547;361;63;0;0;7747;92;8599;7774;825;3912;45.5
732900;Unerlaubter Handel und Schmuggel mit/von sonstigen Betäubungsmitteln;3752;0.1;160;4.3;1035;1116;708;856;37;0;0;3313;88;3544;3078;466;869;24.5
732910;Unerlaubter Handel mit sonstigen Betäubungsmitteln;3476;0.1;157;4.5;908;1033;696;806;33;0;0;3070;88;3288;2876;412;725;22
732920;Schmuggel von sonstigen Betäubungsmitteln;276;0;3;1.1;127;83;12;50;4;0;0;243;88;256;202;54;144;56.3
733000;Unerlaubte Einfuhr von Betäubungsmitteln gemäß § 30 Abs. 1 Nr. 4 BtMG (in nicht geringer Menge);1636;0;32;2;602;499;267;214;54;0;0;1529;94;2198;1861;337;867;39.4
733100;Unerlaubte Einfuhr in nicht geringer Menge von Heroin;247;0;5;2;42;111;44;47;3;0;0;232;94;318;258;60;114;35.8
733200;Unerlaubte Einfuhr in nicht geringer Menge von Kokain einschl. Crack;248;0;3;1.2;60;78;47;54;9;0;0;223;90;353;312;41;226;64
733201;Unerlaubte Einfuhr in nicht geringer Menge von Crack;2;0;0;0;0;1;0;1;0;0;0;2;100;3;3;0;3;100
733202;Unerlaubte Einfuhr in nicht geringer Menge von Kokain;246;0;3;1.2;60;77;47;53;9;0;0;221;90;350;309;41;223;63.7
733300;Unerlaubte Einfuhr in nicht geringer Menge von LSD;2;0;0;0;1;1;0;0;0;0;0;2;100;2;2;0;1;50
733600;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);160;0;0;0;64;43;32;16;5;0;0;149;93;224;195;29;100;44.6
733601;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;128;0;0;0;53;38;27;5;5;0;0;123;96;193;167;26;81;42
733602;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);32;0;0;0;11;5;5;11;0;0;0;26;81;32;29;3;19;59.4
733700;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;332;0;7;2.1;225;45;38;7;17;0;0;326;98;493;359;134;80;16.2
733701;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver- oder flüssiger Form;30;0;1;3.3;13;9;7;0;1;0;0;30;100;43;38;5;13;30.2
733702;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in kristalliner Form (Crystal);300;0;6;2;211;36;31;6;16;0;0;294;98;449;320;129;66;14.7
733703;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Tabletten- bzw. Kapselform;2;0;0;0;1;0;0;1;0;0;0;2;100;2;2;0;1;50
733800;Unerlaubte Einfuhr in nicht geringer Menge von Cannabis und Zubereitungen;542;0;15;2.8;171;195;90;70;16;0;0;507;94;725;661;64;314;43.3
733900;Unerlaubte Einfuhr in nicht geringer Menge von sonstigen Betäubungsmitteln;105;0;2;1.9;39;26;16;20;4;0;0;90;86;117;104;13;49;41.9
734000;Sonstige Verstöße gegen das BtMG;18950;0.3;339;1.8;6195;5790;3707;3171;87;0;0;17394;92;19859;17469;2390;4022;20.3
734100;Unerlaubter Anbau von Betäubungsmitteln gemäß § 29 Abs. 1 Nr. 1 BtMG;5410;0.1;93;1.7;2245;1561;864;714;26;0;0;4549;84;5223;4428;795;406;7.8
734200;Betäubungsmittelanbau, -herstellung und -handel als Mitglied einer Bande §§ 30 Abs. 1 Nr. 1, 30a BtMG;785;0;13;1.7;222;212;174;174;3;0;0;768;98;1375;1219;156;486;35.3
734210;Verstöße gemäß § 30 Abs. 1 Nr. 1 BtMG;150;0;4;2.7;40;50;41;19;0;0;0;146;97;330;295;35;141;42.7
734220;Verstöße gemäß § 30a BtMG;635;0;9;1.4;182;162;133;155;3;0;0;622;98;1050;929;121;346;33
734300;Bereitstellung von Geldmitteln oder anderen Vermögensgegenständen § 29 Abs. 1 Nr. 13 BtMG;60;0;0;0;7;36;13;4;0;0;0;60;100;62;29;33;10;16.1
734400;Werbung für Betäubungsmittel § 29 Abs. 1 Nr. 8 BtMG;14;0;0;0;7;1;1;5;0;0;0;13;93;9;9;0;1;11.1
734500;"Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1; ggf. § 30 Abs. 1 Nr. 2 BtMG";2301;0;91;4;727;846;403;315;10;0;0;2106;92;2126;1897;229;468;22
734510;Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 29a Abs. 1 Nr. 1 BtMG;2080;0;90;4.3;673;746;367;285;9;0;0;1901;91;1927;1716;211;385;20
734520;Gewerbsmäßige Abgabe, Verabreichung oder Überlassung von Betäubungsmitteln an Minderjährige § 30 Abs. 1 Nr. 2 BtMG;221;0;1;0.5;54;100;36;30;1;0;0;205;93;210;192;18;89;42.4
734600;Leichtfertige Verursachung des Todes eines Anderen durch Abgabe pp. von Betäubungsmitteln § 30 Abs. 1 Nr. 3 BtMG;15;0;0;0;4;6;4;1;0;0;0;11;73;14;13;1;0;0
734700;Unerlaubte Verschreibung und Verabreichung durch Ärzte § 29 Abs. 1 Nr. 6 BtMG;133;0;0;0;11;20;4;97;1;0;0;130;98;124;94;30;7;5.6
734800;Unerlaubte(r) Handel, Herstellung, Abgabe und Besitz in nicht geringer Menge von Betäubungsmitteln gemäß § 29a Abs. 1 Nr. 2 BtMG;10232;0.2;142;1.4;2972;3108;2244;1861;47;0;0;9757;95;11238;10058;1180;2688;23.9
734810;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge gemäß § 29a Abs. 1 Nr. 2 BtMG;2250;0;35;1.6;606;687;505;442;10;0;0;2115;94;2370;2098;272;518;21.9
734811;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Heroin;202;0;1;0.5;18;45;63;75;1;0;0;183;91;207;169;38;57;27.5
734812;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Kokain einschl. Crack;188;0;8;4.3;41;51;45;48;3;0;0;179;95;210;196;14;99;47.1
734813;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von LSD;4;0;0;0;2;2;0;0;0;0;0;4;100;4;4;0;1;25
734816;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);391;0;4;1;110;138;90;52;1;0;0;376;96;422;368;54;55;13
734817;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;125;0;2;1.6;46;45;17;15;2;0;0;122;98;132;114;18;17;12.9
734818;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von Cannabis und Zubereitungen;1015;0;16;1.6;295;301;214;204;1;0;0;951;94;1084;993;91;249;23
734819;Unerlaubte(r) Abgabe und Besitz in nicht geringer Menge von sonstigen Betäubungsmitteln;325;0;4;1.2;94;105;76;48;2;0;0;300;92;325;266;59;44;13.5
734820;Unerlaubter Handel in nicht geringer Menge gemäß § 29a Abs. 1 Nr. 2 BtMG;7288;0.1;97;1.3;2090;2205;1612;1348;33;0;0;6980;96;8155;7335;820;2079;25.5
734821;Unerlaubter Handel in nicht geringer Menge von Heroin;466;0;3;0.6;56;141;110;158;1;0;0;434;93;538;454;84;205;38.1
734822;Unerlaubter Handel in nicht geringer Menge von Kokain einschl. Crack;797;0;8;1;141;222;197;230;7;0;0;756;95;1000;920;80;501;50.1
734823;Unerlaubter Handel in nicht geringer Menge von LSD;11;0;0;0;3;5;0;3;0;0;0;9;82;10;9;1;1;10
734826;Unerlaubter Handel in nicht geringer Menge mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);1556;0;10;0.6;521;517;337;175;6;0;0;1495;96;1712;1521;191;222;13
734827;Unerlaubter Handel in nicht geringer Menge mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;636;0;11;1.7;215;190;151;78;2;0;0;612;96;684;570;114;102;14.9
734828;Unerlaubter Handel in nicht geringer Menge von Cannabis und Zubereitungen;3421;0.1;58;1.7;1034;978;734;660;15;0;0;3280;96;3852;3554;298;979;25.4
734829;Unerlaubter Handel in nicht geringer Menge von sonstigen Betäubungsmitteln;401;0;7;1.7;120;152;83;44;2;0;0;394;98;482;425;57;90;18.7
734840;Unerlaubte Herstellung in nicht geringer Menge gemäß § 29a Abs. 1 Nr. 2 BtMG;694;0;10;1.4;276;216;127;71;4;0;0;662;95;859;761;98;117;13.6
734841;Unerlaubte Herstellung in nicht geringer Menge von Heroin;4;0;0;0;0;1;1;2;0;0;0;4;100;4;4;0;3;75
734842;Unerlaubte Herstellung in nicht geringer Menge von Kokain einschl. Crack;2;0;0;0;0;1;1;0;0;0;0;2;100;2;1;1;0;0
734843;Unerlaubte Herstellung in nicht geringer Menge von LSD;3;0;2;66.7;1;1;0;1;0;0;0;3;100;4;4;0;1;25
734846;Unerlaubte Herstellung in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);46;0;0;0;14;16;11;4;1;0;0;46;100;61;55;6;4;6.6
734847;Unerlaubte Herstellung in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;27;0;4;14.8;12;8;3;4;0;0;0;25;93;31;28;3;2;6.5
734848;Unerlaubte Herstellung in nicht geringer Menge von Cannabis und Zubereitungen;586;0;3;0.5;241;181;105;56;3;0;0;559;95;732;645;87;106;14.5
734849;Unerlaubte Herstellung in nicht geringer Menge von sonstigen Betäubungsmitteln;26;0;1;3.8;8;8;6;4;0;0;0;23;89;29;28;1;2;6.9
740000;Straftaten gegen strafrechtliche Nebengesetze auf dem Umwelt- und Verbraucherschutzsektor (neben Schlüssel 716000);8100;0.1;20;0.2;4222;2039;896;906;37;0;451;4805;59;5535;4291;1244;581;10.5
740001;Transplantationsgesetz (unerlaubter Organhandel);1;0;0;0;1;0;0;0;0;0;0;1;100;1;1;0;0;0
740002;Hundeverbringungs- und -einfuhrbeschränkungsgesetz;91;0;0;0;29;27;18;14;3;0;0;87;96;94;56;38;52;55.3
740003;Verstoß gegen das Heilpraktikergesetz;44;0;0;0;14;19;4;7;0;0;0;44;100;45;20;25;13;28.9
740079;Sonstiges strafrechtliches Nebengesetz auf dem Umwelt- und Verbraucherschutzsektor (ohne Lebensmittel);144;0;0;0;80;40;11;12;1;0;0;92;64;111;97;14;19;17.1
741000;Straftaten nach dem ChemikalienG;397;0;15;3.8;166;95;63;73;0;0;0;365;92;535;492;43;85;15.9
741001;Straftaten nach § 27 ChemikalienG i.V.m. der Gefahrstoffverordnung;305;0;12;3.9;136;68;45;56;0;0;0;286;94;435;405;30;73;16.8
741079;Sonstige Straftaten nach dem ChemikalienG;92;0;3;3.3;30;27;18;17;0;0;0;79;86;100;87;13;12;12
742000;Straftaten nach dem Infektionsschutz- und Tiergesundheitsgesetz;83;0;5;6;44;17;15;7;0;0;0;56;68;70;54;16;10;14.3
742010;Infektionsschutzgesetz;31;0;0;0;25;1;4;1;0;0;0;30;97;42;34;8;7;16.7
742020;Tiergesundheitsgesetz (TierGesG);52;0;5;9.6;19;16;11;6;0;0;0;26;50;28;20;8;3;10.7
743000;Straftaten nach dem Bundesnaturschutz-, Tierschutz-, Bundesjagd- und PflanzenschutzG;7340;0.1;0;0;3888;1841;785;793;33;0;451;4160;57;4682;3574;1108;402;8.6
743010;Bundesnaturschutzgesetz;461;0;0;0;259;97;37;60;8;0;8;330;72;400;335;65;38;9.5
743020;Tierschutzgesetz;6774;0.1;0;0;3553;1724;745;729;23;0;412;3752;55;4206;3169;1037;364;8.7
743030;Bundesjagdgesetz;92;0;0;0;69;19;1;1;2;0;31;72;78;77;72;5;0;0
743040;Pflanzenschutzgesetz;13;0;0;0;7;1;2;3;0;0;0;6;46;7;6;1;0;0
890000;Straftaten insgesamt, jedoch ohne Verstöße gegen das Aufenthalts-, das Asylverfahrens- und das Freizügigkeitsgesetz/EU (Schlüssel 725000);5927908;93.6;477320;8.1;1320913;1575215;1247239;1704695;79846;4289;4711;3163331;53;2011898;1504137;507761;555820;27.6
891000;Rauschgiftkriminalität darunter:;284472;4.5;4766;1.7;72112;84626;58445;68146;1143;8;2;266589;94;232370;202375;29995;51731;22.3
891100;direkte Beschaffungskriminalität;1868;0;217;11.6;393;646;408;412;9;8;2;1194;64;957;711;246;166;17.3
892000;Gewaltkriminalität;181386;2.9;29307;16.2;35897;47571;41607;56006;305;2341;909;135835;75;166235;142380;23855;55110;33.2
892500;Mord und Totschlag;2116;0;1551;73.3;613;680;386;435;2;8;129;2005;95;2492;2196;296;900;36.1
893000;Wirtschaftskriminalität und zwar:;60977;1;3169;5.2;19597;14842;8785;16041;1712;0;0;56619;93;28521;22226;6295;5462;19.2
893100;Wirtschaftskriminalität bei Betrug;31692;0.5;2897;9.1;9275;7281;3869;9848;1419;0;0;28371;90;10450;7780;2670;1857;17.8
893200;Insolvenzstraftaten gemäß StGB und Nebenstrafrecht (Wikri);11153;0.2;25;0.2;3907;3005;1918;2304;19;0;0;11121;100;10073;8270;1803;1780;17.7
893300;Wirtschaftkriminalität im Anlage- und Finanzierungsbereich pp.;9136;0.1;613;6.7;1902;2176;827;4046;185;0;0;9008;99;2152;1812;340;354;16.4
893400;Wettbewerbsdelikte (Wikri);1791;0;31;1.7;586;390;375;412;28;0;0;1611;90;1748;1433;315;323;18.5
893500;Wirtschaftskriminalität im Zusammenhang mit Arbeitsverhältnissen;8904;0.1;7;0.1;3388;2312;1581;1621;2;0;0;8868;100;5008;4018;990;1015;20.3
893600;Betrug und Untreue im Zusammenhang mit Beteiligungen und Kapitalanlagen (Wikri);8022;0.1;457;5.7;1704;2005;544;3744;25;0;0;7938;99;1194;1049;145;138;11.6
895000;Menschenhandel insgesamt;568;0;51;9;44;83;182;248;11;3;0;486;86;644;497;147;481;74.7
896000;Straftaten gegen Bestimmungen zum Schutze der Jugend;1289;0;0;0;581;318;226;116;48;0;0;1155;90;1145;976;169;113;9.9
897000;Computerkriminalität;70068;1.1;7244;10.3;12672;12658;9713;17079;17946;0;0;23665;34;17417;13004;4413;4168;23.9
898000;Straftaten insgesamt auf dem Umwelt- und Verbraucherschutzsektor;31007;0.5;473;1.5;14336;7015;4118;5382;156;0;667;20185;65;23257;19985;3272;4751;20.4
898100;Umweltstraftaten gemäß 29. Abschnitt des StGB;12485;0.2;269;2.2;6007;2567;1881;1969;61;0;0;7450;60;9131;8076;1055;2203;24.1
898200;Sonstige Straftaten nach dem StGB mit Umweltrelevanz;5105;0.1;114;2.2;2583;1279;499;711;33;0;216;3212;63;3628;3456;172;809;22.3
898300;Straftaten auf dem Umwelt- und Verbraucherschutzsektor gemäß strafrechtlicher Nebengesetze;13417;0.2;90;0.7;5746;3169;1738;2702;62;0;451;9523;71;10618;8567;2051;1752;16.5
899000;Straßenkriminalität;1329070;21;81875;6.2;247562;348041;289338;439366;4763;483;1185;211880;16;187909;166357;21552;53834;28.6
899500;Sachbeschädigung durch Graffiti insgesamt;96623;1.5;218;0.2;18658;25528;22201;28900;1336;0;0;16554;17;9718;8540;1178;856;8.8
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);386536;6.1;3650;0.9;136988;96268;48189;103267;1824;0;0;385903;100;375862;295019;80843;375387;99.9
980100;IuK-Kriminalität im engeren Sinne (SZ: 517500, 517900, 543000, 674200, 678000);45793;0.7;4539;9.9;9138;7700;5351;5880;17724;0;0;15040;33;11643;8913;2730;2566;22
